"","Family","Genus","Species","Museum_number","Date","Year","Country","Location","Latitude","Longitude","Reference","Holotype","Checked"
"5055","Vespertilionidae","Scotophilus","nigritellus","","",NA,"The Gambia","",13.68,-14.93,"Grubb et al. 1998","",""
"5056","Vespertilionidae","Scotophilus","nigritellus","","",NA,"The Gambia","",13.56,-14.81,"Grubb et al. 1998","",""
"5057","Vespertilionidae","Pseudoromicia","mbamminkom","FMNH240714","14-Aug-19",2019,"Cameroon","Mount Mbam Mikom",3.969,11.381,"Grunwald et al. 2023","Holotype",""
"5058","Molossidae","Mops","nigeriae","","",NA,"Malawi","Mpalanganga (Thondwe)",-15.45,35.233,"Happold & Happold 2023","",""
"5059","Emballonuridae","Coleura","afra","USNM","1966-10-25T00:00:00",1966,"Nigeria","Idere",7.483,3.25,"Happold 1987","",""
"5060","Emballonuridae","Saccolaimus","peli","","",NA,"Nigeria","Benin, 50km W",6.333,5.817,"Happold 1987","",""
"5061","Emballonuridae","Saccolaimus","peli","","",NA,"Nigeria","Lagos",6.45,3.383,"Happold 1987","",""
"5062","Emballonuridae","Saccolaimus","peli","","",NA,"Nigeria","Oban",5.317,8.567,"Happold 1987","",""
"5063","Emballonuridae","Taphozous","mauritianus","","",NA,"Nigeria","Dikwa",12.017,13.917,"Happold 1987","",""
"5064","Emballonuridae","Taphozous","mauritianus","NHMUK","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5065","Emballonuridae","Taphozous","mauritianus","","",NA,"Nigeria","Isuochi",5.967,7.417,"Happold 1987","",""
"5066","Emballonuridae","Taphozous","mauritianus","","",NA,"Nigeria","Lagos",6.45,3.383,"Happold 1987","",""
"5067","Emballonuridae","Taphozous","mauritianus","","",NA,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5068","Emballonuridae","Taphozous","nudiventris","","",NA,"Nigeria","Gomlar",9.45,9.8,"Happold 1987","",""
"5069","Emballonuridae","Taphozous","nudiventris","","",NA,"Nigeria","Kabwir",9.4,9.567,"Happold 1987","",""
"5070","Emballonuridae","Taphozous","nudiventris","","",NA,"Nigeria","Wase Rock",9.067,9.967,"Happold 1987","",""
"5071","Emballonuridae","Taphozous","perforatus","","",NA,"Nigeria","Sokoto",13.067,5.25,"Happold 1987","",""
"5072","Emballonuridae","Taphozous","perforatus","","",NA,"Nigeria","Tangaza",13.367,4.933,"Happold 1987","",""
"5073","Hipposideridae","Doryrhina","cyclops","","",NA,"Nigeria","Gambari FR",7.133,3.833,"Happold 1987","",""
"5074","Hipposideridae","Doryrhina","cyclops","","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5075","Hipposideridae","Doryrhina","cyclops","","",NA,"Nigeria","Nko",5.867,8.183,"Happold 1987","",""
"5076","Hipposideridae","Doryrhina","cyclops","ROM","1981-07-16T00:00:00",1981,"Nigeria","Oban",5.317,8.567,"Happold 1987","",""
"5077","Hipposideridae","Doryrhina","cyclops","","",NA,"Nigeria","Omo FR",7,4.25,"Happold 1987","",""
"5078","Hipposideridae","Hipposideros","abae","ROM","1981-06-19T00:00:00",1981,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5079","Hipposideridae","Hipposideros","abae","","",NA,"Nigeria","Ogbunike",6.167,6.9,"Happold 1987","",""
"5080","Hipposideridae","Hipposideros","abae","","",NA,"Nigeria","Ugwu Oba",6.25,7.133,"Happold 1987","",""
"5081","Hipposideridae","Hipposideros","beatus","","",NA,"Nigeria","Benin",6.333,5.633,"Happold 1987","",""
"5082","Hipposideridae","Hipposideros","beatus","","",NA,"Nigeria","Ife",7.467,4.567,"Happold 1987","",""
"5083","Hipposideridae","Hipposideros","beatus","","",NA,"Nigeria","Nikrowa",6.233,5.35,"Happold 1987","",""
"5084","Hipposideridae","Hipposideros","beatus","","",NA,"Nigeria","Owerri",5.483,7.033,"Happold 1987","",""
"5085","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Calabar",4.95,8.317,"Happold 1987","",""
"5086","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5087","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Kamuku GR",10.8,6.3,"Happold 1987","",""
"5088","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Naraguta FR",9.967,8.9,"Happold 1987","",""
"5089","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Obudu",6.667,9.167,"Happold 1987","",""
"5090","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5091","Hipposideridae","Hipposideros","cf. ruber","LACM","1981-07-04T00:00:00",1981,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5092","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Nigeria","Yola",9.2,12.483,"Happold 1987","",""
"5093","Hipposideridae","Hipposideros","jonesi","","",NA,"Nigeria","Idere",7.483,3.25,"Happold 1987","",""
"5094","Hipposideridae","Hipposideros","jonesi","ROM","1979-09-09T00:00:00",1979,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5095","Hipposideridae","Hipposideros","tephrus","USNM","1967-05-05T00:00:00",1967,"Nigeria","Afon",8.317,4.533,"Happold 1987","",""
"5096","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Alabi",7.2,4.067,"Happold 1987","",""
"5097","Hipposideridae","Hipposideros","tephrus","USNM","1967-05-30T00:00:00",1967,"Nigeria","Dada",11.567,4.483,"Happold 1987","",""
"5098","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Fanisau",12.083,8.533,"Happold 1987","",""
"5099","Hipposideridae","Hipposideros","tephrus","USNM","1967-05-13T00:00:00",1967,"Nigeria","Filele",7.85,6.717,"Happold 1987","",""
"5100","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Ikom",5.967,8.7,"Happold 1987","",""
"5101","Hipposideridae","Hipposideros","tephrus","ROM","1979-09-10T00:00:00",1979,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5102","Hipposideridae","Hipposideros","tephrus","ROM","1979-12-12T00:00:00",1979,"Nigeria","Kano",12,8.517,"Happold 1987","",""
"5103","Hipposideridae","Hipposideros","tephrus","USNM","1967-03-07T00:00:00",1967,"Nigeria","Kudu",9.267,5.35,"Happold 1987","",""
"5104","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Naraguta FR",9.967,8.9,"Happold 1987","",""
"5105","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Oban",5.317,8.567,"Happold 1987","",""
"5106","Hipposideridae","Hipposideros","tephrus","USNM","1966-06-12T00:00:00",1966,"Nigeria","Shagunu",10.333,4.467,"Happold 1987","",""
"5107","Hipposideridae","Hipposideros","tephrus","","",NA,"Nigeria","Upper Ogun ranch",8.167,3.683,"Happold 1987","",""
"5108","Hipposideridae","Hipposideros","tephrus","ROM","1981-07-04T00:00:00",1981,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5109","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Ajalli",6.05,7.217,"Happold 1987","",""
"5110","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Darazo",11,10.417,"Happold 1987","",""
"5111","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Kamuku GR",10.8,6.3,"Happold 1987","",""
"5112","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Omo FR",7,4.25,"Happold 1987","",""
"5113","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Onitsha",6.167,6.783,"Happold 1987","",""
"5114","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Ugwa Oba",6.25,7.133,"Happold 1987","",""
"5115","Hipposideridae","Macronycteris","gigas","","",NA,"Nigeria","Upper Ogun GR",8.5,3.833,"Happold 1987","",""
"5116","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Dikwa",12.017,13.917,"Happold 1987","",""
"5117","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Ilorin",8.5,4.55,"Happold 1987","",""
"5118","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Kainji Lake NP",9.867,4.067,"Happold 1987","",""
"5119","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Kano",12,8.517,"Happold 1987","",""
"5120","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Malamfatori",13.417,13.333,"Happold 1987","",""
"5121","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Pandam GR",8.667,9,"Happold 1987","",""
"5122","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Shagunu",10.333,4.467,"Happold 1987","",""
"5123","Megadermatidae","Lavia","frons","","",NA,"Nigeria","Yola",9.2,12.483,"Happold 1987","",""
"5124","Miniopteridae","Miniopterus","inflatus","","",NA,"Nigeria","Gembu",6.7,11.267,"Happold 1987","",""
"5125","Miniopteridae","Miniopterus","inflatus","","",NA,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5126","Miniopteridae","Miniopterus","inflatus","","",NA,"Nigeria","Kuru FR",9.717,8.85,"Happold 1987","",""
"5127","Miniopteridae","Miniopterus","inflatus","","",NA,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5128","Molossidae","Mops","condylurus","","",NA,"Nigeria","Aguleri",6.333,6.883,"Happold 1987","",""
"5129","Molossidae","Mops","condylurus","","",NA,"Nigeria","Ajaokuta FR",7.533,6.617,"Happold 1987","",""
"5130","Molossidae","Mops","condylurus","","",NA,"Nigeria","Asaba",6.183,6.75,"Happold 1987","",""
"5131","Molossidae","Mops","condylurus","","",NA,"Nigeria","Enugu",6.433,7.483,"Happold 1987","",""
"5132","Molossidae","Mops","condylurus","NHMUK","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5133","Molossidae","Mops","condylurus","","",NA,"Nigeria","Igbetti",8.75,4.133,"Happold 1987","",""
"5134","Molossidae","Mops","condylurus","","",NA,"Nigeria","Lagos",6.45,3.383,"Happold 1987","",""
"5135","Molossidae","Mops","condylurus","","",NA,"Nigeria","Lokoja",7.8,6.733,"Happold 1987","",""
"5136","Molossidae","Mops","condylurus","","",NA,"Nigeria","Oyo",7.85,3.933,"Happold 1987","",""
"5137","Molossidae","Mops","condylurus","USNM","1966-06-10T00:00:00",1966,"Nigeria","Shagunu",10.333,4.467,"Happold 1987","",""
"5138","Molossidae","Mops","condylurus","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5139","Molossidae","Mops","condylurus","","",NA,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5140","Molossidae","Mops","condylurus","","",NA,"Nigeria","Zungeru",9.8,6.15,"Happold 1987","",""
"5141","Molossidae","Mops","leonis","NHMUK","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5142","Molossidae","Mops","midas","","",NA,"Nigeria","Maiduguri",11.85,13.15,"Happold 1987","",""
"5143","Molossidae","Mops","nanulus","","",NA,"Nigeria","Afam",4.817,7.317,"Happold 1987","",""
"5144","Molossidae","Mops","nanulus","","",NA,"Nigeria","Calabar",4.95,8.317,"Happold 1987","",""
"5145","Molossidae","Mops","nanulus","","",NA,"Nigeria","Ikot Mbo",5.05,8.317,"Happold 1987","",""
"5146","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Awka",6.217,7.083,"Happold 1987","",""
"5147","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Enugu",6.433,7.483,"Happold 1987","",""
"5148","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5149","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Itu",5.2,7.983,"Happold 1987","",""
"5150","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Mberubu",6.167,7.617,"Happold 1987","",""
"5151","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Ngala",12.333,14.183,"Happold 1987","",""
"5152","Molossidae","Mops","nigeriae","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5153","Molossidae","Mops","nigeriae","NHMUK1911.3.22.1","01-Mar-13",1913,"Nigeria","Zaria",11.067,7.7,"Happold 1987","Holotype",""
"5154","Molossidae","Mops","pumilus","","",NA,"Nigeria","Aguleri",6.333,6.883,"Happold 1987","",""
"5155","Molossidae","Mops","pumilus","","",NA,"Nigeria","Bussa",10.25,4.5,"Happold 1987","",""
"5156","Molossidae","Mops","pumilus","","",NA,"Nigeria","Filele",7.85,6.717,"Happold 1987","",""
"5157","Molossidae","Mops","pumilus","USNM","1967-05-15T00:00:00",1967,"Nigeria","Jarawa",11.967,14.333,"Happold 1987","",""
"5158","Molossidae","Mops","pumilus","USNM","1967-03-14T00:00:00",1967,"Nigeria","Jos",9.917,8.9,"Happold 1987","",""
"5159","Molossidae","Mops","pumilus","","",NA,"Nigeria","Kabwir",9.4,9.567,"Happold 1987","",""
"5160","Molossidae","Mops","pumilus","","",NA,"Nigeria","Kaduna",10.517,7.433,"Happold 1987","",""
"5161","Molossidae","Mops","pumilus","","",NA,"Nigeria","Lagos",6.45,3.383,"Happold 1987","",""
"5162","Molossidae","Mops","pumilus","","",NA,"Nigeria","Lokoja",7.8,6.733,"Happold 1987","",""
"5163","Molossidae","Mops","pumilus","","",NA,"Nigeria","Maiduguri",11.85,13.15,"Happold 1987","",""
"5164","Molossidae","Mops","pumilus","","",NA,"Nigeria","Malamfatori",13.417,13.333,"Happold 1987","",""
"5165","Molossidae","Mops","pumilus","","",NA,"Nigeria","Nasarawa",8.533,7.717,"Happold 1987","",""
"5166","Molossidae","Mops","pumilus","ROM","1977-02-06T00:00:00",1977,"Nigeria","Pandam GR",8.667,9,"Happold 1987","",""
"5167","Molossidae","Mops","pumilus","","",NA,"Nigeria","Panyam",9.417,9.217,"Happold 1987","",""
"5168","Molossidae","Mops","pumilus","ROM","1975-04-10T00:00:00",1975,"Nigeria","Samaru",11.167,7.633,"Happold 1987","",""
"5169","Molossidae","Mops","pumilus","","",NA,"Nigeria","Wamba",8.933,8.6,"Happold 1987","",""
"5170","Molossidae","Mops","pumilus","","",NA,"Nigeria","Wase Rock",9.067,9.967,"Happold 1987","",""
"5171","Molossidae","Mops","pumilus","LACM","1980-01-01T00:00:00",1980,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5172","Molossidae","Mops","pumilus","","",NA,"Nigeria","Yola",9.2,12.483,"Happold 1987","",""
"5173","Molossidae","Mops","pumilus","","",NA,"Nigeria","Zaria",11.067,7.7,"Happold 1987","",""
"5174","Molossidae","Mops","pumilus","","",NA,"Nigeria","Zawan",9.75,8.867,"Happold 1987","",""
"5175","Molossidae","Mops","pumilus","","",NA,"Nigeria","Zungeru",9.8,6.15,"Happold 1987","",""
"5176","Molossidae","Mops","thersites","","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5177","Molossidae","Mops","thersites","","",NA,"Nigeria","Nikrowa",6.233,5.35,"Happold 1987","",""
"5178","Molossidae","Mops","trevori","","",NA,"Nigeria","Agege",6.633,3.317,"Happold 1987","",""
"5179","Molossidae","Myopterus","whitleyi","","",NA,"Nigeria","Afam",4.817,7.317,"Happold 1987","",""
"5180","Molossidae","Myopterus","whitleyi","NHMUK1900.10.26.1","01-Dec-00",1900,"Nigeria","Benin, Nikrowa FR",6.333,5.633,"Happold 1987","Holotype",""
"5181","Molossidae","Myopterus","whitleyi","ROM","1977-02-11T00:00:00",1977,"Nigeria","Calabar",4.95,8.317,"Happold 1987","",""
"5182","Molossidae","Myopterus","whitleyi","","",NA,"Nigeria","Ikot Mbo",5.05,8.317,"Happold 1987","",""
"5183","Molossidae","Myopterus","whitleyi","","",NA,"Nigeria","Port Harcourt",4.767,7.017,"Happold 1987","",""
"5184","Molossidae","Myopterus","whitleyi","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5185","Molossidae","Tadarida","aegyptiaca","","",NA,"Nigeria","Jos",9.917,8.9,"Happold 1987","",""
"5186","Molossidae","Tadarida","aegyptiaca","","",NA,"Nigeria","Panshanu",10.1,9.217,"Happold 1987","",""
"5187","Nycteridae","Nycteris","arge","","",NA,"Nigeria","Afon",8.317,4.533,"Happold 1987","",""
"5188","Nycteridae","Nycteris","arge","","",NA,"Nigeria","Akpaka FR",6.25,6.783,"Happold 1987","",""
"5189","Nycteridae","Nycteris","arge","","",NA,"Nigeria","Kudu",9.267,5.35,"Happold 1987","",""
"5190","Nycteridae","Nycteris","arge","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5191","Nycteridae","Nycteris","grandis","","",NA,"Nigeria","Calabar",4.95,8.317,"Happold 1987","",""
"5192","Nycteridae","Nycteris","grandis","ROM","1981-01-24T00:00:00",1981,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5193","Nycteridae","Nycteris","grandis","","",NA,"Nigeria","Nikrowa",6.233,5.35,"Happold 1987","",""
"5194","Nycteridae","Nycteris","hispida","USNM","1967-05-05T00:00:00",1967,"Nigeria","Afon",8.317,4.533,"Happold 1987","",""
"5195","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Baga",12.533,13.85,"Happold 1987","",""
"5196","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Dikwa",12.017,13.917,"Happold 1987","",""
"5197","Nycteridae","Nycteris","hispida","NHMUK","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5198","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Igbo-Ora",7.433,3.283,"Happold 1987","",""
"5199","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Kainji Lake NP",9.867,4.067,"Happold 1987","",""
"5200","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Karaduwa",12.317,7.683,"Happold 1987","",""
"5201","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Lagos",6.45,3.383,"Happold 1987","",""
"5202","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Maisaimari",11.2,13,"Happold 1987","",""
"5203","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Nikrowa",6.233,5.35,"Happold 1987","",""
"5204","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Nko",5.867,8.183,"Happold 1987","",""
"5205","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Numan",9.467,12.033,"Happold 1987","",""
"5206","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Panyam",9.417,9.217,"Happold 1987","",""
"5207","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Shagunu",10.333,4.467,"Happold 1987","",""
"5208","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5209","Nycteridae","Nycteris","hispida","ROM","1968-10-29T00:00:00",1968,"Nigeria","Yo",13.55,13.233,"Happold 1987","",""
"5210","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Zaria",11.067,7.7,"Happold 1987","",""
"5211","Nycteridae","Nycteris","hispida","","",NA,"Nigeria","Zungeru",9.8,6.15,"Happold 1987","",""
"5212","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Akpaka FR",6.25,6.783,"Happold 1987","",""
"5213","Nycteridae","Nycteris","macrotis","USNM","1967-05-29T00:00:00",1967,"Nigeria","Dada",11.567,4.483,"Happold 1987","",""
"5214","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Fanisau",12.083,8.533,"Happold 1987","",""
"5215","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Nasarawa",8.533,7.717,"Happold 1987","",""
"5216","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Ogbunike",6.167,6.9,"Happold 1987","",""
"5217","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Shagunu",10.333,4.467,"Happold 1987","",""
"5218","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Sokoto",13.067,5.25,"Happold 1987","",""
"5219","Nycteridae","Nycteris","macrotis","","",NA,"Nigeria","Umuahia",5.533,7.483,"Happold 1987","",""
"5220","Nycteridae","Nycteris","thebaica","","",NA,"Nigeria","Alabi",7.2,4.067,"Happold 1987","",""
"5221","Nycteridae","Nycteris","thebaica","USNM","1967-05-30T00:00:00",1967,"Nigeria","Dada",11.567,4.483,"Happold 1987","",""
"5222","Nycteridae","Nycteris","thebaica","","",NA,"Nigeria","Fanisau",12.083,8.533,"Happold 1987","",""
"5223","Nycteridae","Nycteris","thebaica","NHMUK","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5224","Nycteridae","Nycteris","thebaica","","",NA,"Nigeria","Kagoro",9.6,8.383,"Happold 1987","",""
"5225","Nycteridae","Nycteris","thebaica","","",NA,"Nigeria","Karaduwa",12.317,7.683,"Happold 1987","",""
"5226","Nycteridae","Nycteris","thebaica","","",NA,"Nigeria","Yankari GR ",9.75,10.5,"Happold 1987","",""
"5227","Nycteridae","Nycteris","thebaica","ROM","1979-11-27T00:00:00",1979,"Nigeria","Zaria",11.067,7.7,"Happold 1987","",""
"5228","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Abuja",9.167,7.183,"Happold 1987","",""
"5229","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Baissa",7.233,10.633,"Happold 1987","",""
"5230","Pteropodidae","Eidolon","helvum","USNM","",NA,"Nigeria","Bichi",12.233,8.233,"Happold 1987","",""
"5231","Pteropodidae","Eidolon","helvum","USNM","",NA,"Nigeria","Dada",11.567,4.483,"Happold 1987","",""
"5232","Pteropodidae","Eidolon","helvum","USNM","",NA,"Nigeria","Fanisau",12.083,8.533,"Happold 1987","",""
"5233","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Futuk",9.833,10.917,"Happold 1987","",""
"5234","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Gombe",10.283,11.167,"Happold 1987","",""
"5235","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Ibadan",7.383,3.9,"Happold 1987","",""
"5236","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Idanre",7.1,5.1,"Happold 1987","",""
"5237","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Ife",7.467,4.567,"Happold 1987","",""
"5238","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Ikang",4.8,8.533,"Happold 1987","",""
"5239","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Ila",7.667,4.667,"Happold 1987","",""
"5240","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Ilobi",6.75,3.033,"Happold 1987","",""
"5241","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Jalingo",8.883,11.367,"Happold 1987","",""
"5242","Pteropodidae","Eidolon","helvum","","",NA,"Nigeria","Jos",9.917,8.9,"Happold 1987","",""
