,Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
1330,Pteropodidae,Epomophorus,pusillus,MSU,,1982,South Sudan,Rumbek,6.75,29.25,McLellan 1986,,
1331,Pteropodidae,Epomophorus,pusillus,MSU,,1982,South Sudan,Wau,7.7,27.8333,McLellan 1986,,
1332,Pteropodidae,Epomophorus,pusillus,BMNH,,NA,Sudan,Jebel Kau,10.5833,31.5833,Koopman 1975,,
1333,Pteropodidae,Epomophorus,pusillus,SMF,,1965,Sudan,Tossari,10.6667,30.0333,Koopman 1975,,
1334,Pteropodidae,Epomophorus,pusillus,,,NA,Tanzania,"Mara river, lower",-1.5167,33.9167,Swynnerton & Hayman 1951,,
1335,Pteropodidae,Epomophorus,pusillus,,,NA,The Gambia,,13.44,-16.68,Grubb et al. 1998,,
1336,Pteropodidae,Epomophorus,pusillus,,,NA,The Gambia,,13.44,-16.56,Grubb et al. 1998,,
1337,Pteropodidae,Epomophorus,pusillus,,,NA,The Gambia,,13.56,-14.93,Grubb et al. 1998,,
1338,Pteropodidae,Epomophorus,pusillus,SMF91040,,NA,The Gambia,Abuko NR,13.4,-16.65,Kock et al. 2002 ,,
1339,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,6.87,0.63,Grubb et al. 1998,,
1340,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,6.87,1.12,Grubb et al. 1998,,
1341,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,7.37,0.87,Grubb et al. 1998,,
1342,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,7.62,0.87,Grubb et al. 1998,,
1343,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,7.62,1.12,Grubb et al. 1998,,
1344,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,8.12,0.63,Grubb et al. 1998,,
1345,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,8.12,0.87,Grubb et al. 1998,,
1346,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,8.67,0.87,Grubb et al. 1998,,
1347,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,9.37,1.12,Grubb et al. 1998,,
1348,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,9.87,1.12,Grubb et al. 1998,,
1349,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,10.12,0.62,Grubb et al. 1998,,
1350,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,10.37,0.62,Grubb et al. 1998,,
1351,Pteropodidae,Epomophorus,pusillus,,,NA,Togo,,10.87,0.62,Grubb et al. 1998,,
1352,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Ajumani,3.3667,31.7833,Thorn & Kerbis Peterhans 2009,,
1353,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Arua,3.0167,30.9167,Thorn & Kerbis Peterhans 2009,,
1354,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Budongo,1.75,31.6,Thorn & Kerbis Peterhans 2009,,
1355,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bufumira Island,-0.35,32.4,Thorn & Kerbis Peterhans 2009,,
1356,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bugabo,-0.35,31.8833,Thorn & Kerbis Peterhans 2009,,
1357,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bugala Island,-0.4,32.1667,Thorn & Kerbis Peterhans 2009,,
1358,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bukasa Island,-0.3833,32.5167,Thorn & Kerbis Peterhans 2009,,
1359,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bulugeni (=Buluganya),1.2167,34.3833,Thorn & Kerbis Peterhans 2009,,
1360,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Busingiro,1.7333,31.4667,Thorn & Kerbis Peterhans 2009,,
1361,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Busoga,0.2333,33.5333,Thorn & Kerbis Peterhans 2009,,
1362,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Bussu,0.1833,32.9333,Thorn & Kerbis Peterhans 2009,,
1363,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Entebbe,0.05,32.4667,Thorn & Kerbis Peterhans 2009,,
1364,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Gulu,2.7833,32.3,Thorn & Kerbis Peterhans 2009,,
1365,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Katalemwa,0.5,32.5833,Thorn & Kerbis Peterhans 2009,,
1366,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Makerere,0.3333,32.5667,Thorn & Kerbis Peterhans 2009,,
1367,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Mbale,1.0667,34.1833,Thorn & Kerbis Peterhans 2009,,
1368,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Metu,3.6333,31.8,Thorn & Kerbis Peterhans 2009,,
1369,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Mount Kei,3.5833,31.0833,Thorn & Kerbis Peterhans 2009,,
1370,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,"Moyo, 16km E",3.65,31.9167,Thorn & Kerbis Peterhans 2009,,
1371,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Nabumali,0.9833,34.2167,Thorn & Kerbis Peterhans 2009,,
1372,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Namalere,0.4333,32.5833,Thorn & Kerbis Peterhans 2009,,
1373,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Ngamba Island,-0.1,32.65,Thorn & Kerbis Peterhans 2009,,
1374,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Nsadzi Island,-0.0833,32.6,Thorn & Kerbis Peterhans 2009,,
1375,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Ntandi,0.8,30.15,Thorn & Kerbis Peterhans 2009,,
1376,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Sore,1.4,34.45,Thorn & Kerbis Peterhans 2009,,
1377,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Soroti,1.7333,33.6,Thorn & Kerbis Peterhans 2009,,
1378,Pteropodidae,Epomophorus,pusillus,,,NA,Uganda,Zika,0.1667,32.4667,Thorn & Kerbis Peterhans 2009,,
1379,Pteropodidae,Epomophorus,pusillus,NMZ3601,28-Jul-73,1973,Zambia,Jimbe Stream,-10.95,24.08,Ansell 1974,,
1380,Pteropodidae,Epomophorus,pusillus,,04-Dec-21,2021,Zambia,Chitokoloki,-13.9323,23.2288,C. Montauban Unpublished,,Yes
1381,Pteropodidae,Epomophorus,pusillus,,27-Nov-21,2021,Zambia,Chitokoloki near river,-13.8253,23.2115,C. Montauban Unpublished,,Yes
1382,Pteropodidae,Epomophorus,pusillus,,24-Nov-21,2021,Zambia,Zambezi area,-13.5305,23.1567,C. Montauban Unpublished,,Yes
1383,Pteropodidae,Epomophorus,wahlbergi,ZMB4240,,NA,Angola,Benguela,-12.63,13.38,Bergmans 1988,,
1384,Pteropodidae,Epomophorus,wahlbergi,HZM15.4236,08-Feb-65,1965,Angola,Cassai,-10.63,21.88,Bergmans 1988,,
1385,Pteropodidae,Epomophorus,wahlbergi,ZMB4801,,NA,Angola,Chinchoxo,-5.13,12.13,Bergmans 1988,,
1386,Pteropodidae,Epomophorus,wahlbergi,AMNH85519,09-Aug-25,1925,Angola,Chitau,-11.38,17.13,Bergmans 1988,,
1387,Pteropodidae,Epomophorus,wahlbergi,FMNH84051,,1955,Angola,Dundo,-7.38,20.88,Bergmans 1988,,
1388,Pteropodidae,Epomophorus,wahlbergi,FMNH81725,,1954,Angola,Duque de Braganca (=Calandula),-9.13,15.88,Bergmans 1988,,
1389,Pteropodidae,Epomophorus,wahlbergi,FMNH81606,18-Jun-54,1954,Angola,Luhanda,-9.38,17.13,Bergmans 1988,,
1390,Pteropodidae,Epomophorus,wahlbergi,FMNH83589,03-Oct-54,1954,Angola,Monte Moco,-12.38,15.13,Bergmans 1988,,
1391,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Ambaca,-9.38,15.38,Crawford-Cabral 1989,,
1392,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Caconda,-13.63,15.13,Crawford-Cabral 1989,,
1393,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Cubicula,-9.38,14.88,Crawford-Cabral 1989,,
1394,Pteropodidae,Epomophorus,wahlbergi,IICT3159024,08-Dec-59,1959,Angola,Dando,-11.13,17.38,Crawford-Cabral 1989,,
1395,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Luanda,-8.88,13.38,Crawford-Cabral 1989,,
1396,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Malange (=Malanje),-9.63,16.38,Crawford-Cabral 1989,,
1397,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Pungo Andongo,-9.63,15.63,Crawford-Cabral 1989,,
1398,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Quissange,-12.38,14.13,Crawford-Cabral 1989,,
1399,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Rio Cuilo,-5.88,16.38,Crawford-Cabral 1989,,
1400,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Serra de Seles,-11.38,14.38,Crawford-Cabral 1989,,
1401,Pteropodidae,Epomophorus,wahlbergi,,,NA,Angola,Uije (=Uige),-7.63,15.13,Crawford-Cabral 1989,,
1402,Pteropodidae,Epomophorus,wahlbergi,IICA6574,21-Jul-71,1971,Angola,Cabuta,-9.88,14.88,Monadjem et al. 2020,,Yes
1403,Pteropodidae,Epomophorus,wahlbergi,IICA1122,28-Jul-65,1965,Angola,Campale (=Kapala),-10.63,17.63,Monadjem et al. 2020,,Yes
1404,Pteropodidae,Epomophorus,wahlbergi,IICA1394,10-Dec-65,1965,Angola,Dando,-11.13,17.38,Monadjem et al. 2020,,Yes
1405,Pteropodidae,Epomophorus,wahlbergi,IICA8484,30-Aug-74,1974,Angola,Massano de Amorim,-12.38,15.13,Monadjem et al. 2020,,Yes
1406,Pteropodidae,Epomophorus,wahlbergi,IICA6825,01-Sep-71,1971,Angola,"Missongue, near Cuanza R",-10.38,16.38,Monadjem et al. 2020,,Yes
1407,Pteropodidae,Epomophorus,wahlbergi,IICA1157,04-Aug-65,1965,Angola,Mulundo,-11.38,17.63,Monadjem et al. 2020,,Yes
1408,Pteropodidae,Epomophorus,wahlbergi,IICA6711,25-Aug-71,1971,Angola,Mussende,-10.63,16.13,Monadjem et al. 2020,,Yes
1409,Pteropodidae,Epomophorus,wahlbergi,IICA1312,26-Nov-65,1965,Angola,Quimbango,-10.88,17.63,Monadjem et al. 2020,,Yes
1410,Pteropodidae,Epomophorus,wahlbergi,IICA2038,,NA,Angola,Sa da Bandeira (=Lubango),-14.88,13.38,Monadjem et al. 2020,,Yes
1411,Pteropodidae,Epomophorus,wahlbergi,FMNH,,1991,Burundi,Giserama,-2.833,29.417,Van Cakenberghe et al. 2017,,
1412,Pteropodidae,Epomophorus,wahlbergi,FMNH,,1993,Burundi,Mumushwizi Valley,-3.917,29.583,Van Cakenberghe et al. 2017,,
1413,Pteropodidae,Epomophorus,wahlbergi,RBINS,,1946,Burundi,Kigamba,-4.22,29.73,Verschuren 1980,,
1414,Pteropodidae,Epomophorus,wahlbergi,RMCA,,NA,Democratic Republic of Congo,Lusanga,-5.8333,13.05,Hayman et al. 1966,,
1415,Pteropodidae,Epomophorus,wahlbergi,RMCA6539,,1920,Democratic Republic of Congo,Banana,-5.97,12.45,Van Cakenberghe et al. 2017,,
1416,Pteropodidae,Epomophorus,wahlbergi,RMCA,,1949,Democratic Republic of Congo,Bokungu,-0.75,22.4167,Van Cakenberghe et al. 2017,,
1417,Pteropodidae,Epomophorus,wahlbergi,RMCA2484b,,1920,Democratic Republic of Congo,Boma,-5.83,13.05,Van Cakenberghe et al. 2017,,
1418,Pteropodidae,Epomophorus,wahlbergi,RMCA4091,,1900,Democratic Republic of Congo,Congo da Lemba,-5.7,13.67,Van Cakenberghe et al. 2017,,
1419,Pteropodidae,Epomophorus,wahlbergi,RMCA16209,,1926,Democratic Republic of Congo,Elisabethville (= Lubumbashi),-11.68,27.47,Van Cakenberghe et al. 2017,,
1420,Pteropodidae,Epomophorus,wahlbergi,RBINS13108,,1948,Democratic Republic of Congo,Gandajika,-6.77,23.97,Van Cakenberghe et al. 2017,,
1421,Pteropodidae,Epomophorus,wahlbergi,RMCA,,NA,Democratic Republic of Congo,Ibembo,2.6,23.6667,Van Cakenberghe et al. 2017,,
1422,Pteropodidae,Epomophorus,wahlbergi,RBINS13329,,1952,Democratic Republic of Congo,Kabanga,-6.67,23.67,Van Cakenberghe et al. 2017,,
1423,Pteropodidae,Epomophorus,wahlbergi,RBINS13280,,1948,Democratic Republic of Congo,Kanzenze,-10.48,25.22,Van Cakenberghe et al. 2017,,
1424,Pteropodidae,Epomophorus,wahlbergi,RMCA,,1953,Democratic Republic of Congo,Lubondai-Tshimbulu,-6.5,22.65,Van Cakenberghe et al. 2017,,
1425,Pteropodidae,Epomophorus,wahlbergi,RMCA7537,,1963,Democratic Republic of Congo,Luluabourg (=Kananga),-5.88,22.43,Van Cakenberghe et al. 2017,,
1426,Pteropodidae,Epomophorus,wahlbergi,RMCA6533,,1920,Democratic Republic of Congo,Moanda,-5.92,12.4,Van Cakenberghe et al. 2017,,
1427,Pteropodidae,Epomophorus,wahlbergi,RMCA10515,,NA,Democratic Republic of Congo,Mulongo,-7.85,27.02,Van Cakenberghe et al. 2017,,
1428,Pteropodidae,Epomophorus,wahlbergi,IPNC,,NA,Democratic Republic of Congo,Rutshuru,-1.1833,29.45,Van Cakenberghe et al. 2017,,
1429,Pteropodidae,Epomophorus,wahlbergi,RMCA,,1921,Democratic Republic of Congo,Tshikapa,-6.47,20.8,Van Cakenberghe et al. 2017,,
1430,Pteropodidae,Epomophorus,wahlbergi,TM45554,15-Feb-96,1996,Eswatini,Bar Circle Ranches,-26.68,31.88,Monadjem et al. 2020,,Yes
1431,Pteropodidae,Epomophorus,wahlbergi,TM45636,05-Sep-96,1996,Eswatini,Dinedor Ranch,-26.37,31.57,Monadjem et al. 2020,,Yes
1432,Pteropodidae,Epomophorus,wahlbergi,TM45638,06-Feb-96,1996,Eswatini,Franson Christian School,-27.18,31.38,Monadjem et al. 2020,,Yes
1433,Pteropodidae,Epomophorus,wahlbergi,ENMNH,24-Nov-15,2015,Eswatini,IYSIS Ranch,-25.9908,31.7551,Monadjem et al. 2020,,Yes
1434,Pteropodidae,Epomophorus,wahlbergi,ENMNH,30-Nov-15,2015,Eswatini,IYSIS Ranch,-25.975,31.7192,Monadjem et al. 2020,,Yes
1435,Pteropodidae,Epomophorus,wahlbergi,TM25697,,NA,Eswatini,Mbabane,-26.28,31.13,Monadjem et al. 2020,,Yes
1436,Pteropodidae,Epomophorus,wahlbergi,DM52,07-Mar-64,1964,Eswatini,Mlawula Estates (=Mlawula NR),-26.19,32.01,Monadjem et al. 2020,,Yes
1437,Pteropodidae,Epomophorus,wahlbergi,DM5847,02-May-98,1998,Eswatini,Mlawula NR,-26.19,32.01,Monadjem et al. 2020,,Yes
1438,Pteropodidae,Epomophorus,wahlbergi,ENMNH,21-Jan-17,2017,Eswatini,Mvembili,-25.7711,31.3865,Monadjem et al. 2020,,Yes
1439,Pteropodidae,Epomophorus,wahlbergi,TM45640,22-Jun-96,1996,Eswatini,Our Lady of Sorrows School,-27.27,31.53,Monadjem et al. 2020,,Yes
1440,Pteropodidae,Epomophorus,wahlbergi,TM47708,15-Oct-05,2005,Eswatini,Rosecraft,-26.63,31.29,Monadjem et al. 2020,,Yes
1441,Pteropodidae,Epomophorus,wahlbergi,TM45639,06-Sep-96,1996,Eswatini,Sandleni Primary School,-27.05,31.42,Monadjem et al. 2020,,Yes
1442,Pteropodidae,Epomophorus,wahlbergi,TM45704,01-Apr-96,1996,Eswatini,St. Joseph's Mission,-26.45,31.45,Monadjem et al. 2020,,Yes
1443,Pteropodidae,Epomophorus,wahlbergi,BMNH1973.489,15-Jul-72,1972,Eswatini,Tshaneni,-25.97,31.72,Monadjem et al. 2020,,
1444,Pteropodidae,Epomophorus,wahlbergi,TM45269,05-Sep-95,1995,Eswatini,"UNISWA, Kwaluseni campus",-26.48,31.3,Monadjem et al. 2020,,Yes
1445,Pteropodidae,Epomophorus,wahlbergi,,,NA,Gabon,Cape Lopez,-0.7,8.75,Bergmans 1988,,
1446,Pteropodidae,Epomophorus,wahlbergi,FMNH73812,,NA,Gabon,"Fernan Vaz, Port Gentile",-1.5667,9.25,Bergmans 1988,,
1447,Pteropodidae,Epomophorus,wahlbergi,MNHN1884-583,,NA,Gabon,Franceville,-1.62,13.6,Bergmans 1988,,
1448,Pteropodidae,Epomophorus,wahlbergi,,,NA,Gabon,Omboue,-0.804,11.61,Bergmans 1988,,
1449,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Athi River,-1.45,36.9833,Aggundey & Schlitter 1984,,
1450,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Baricho,-3.1,39.7833,Aggundey & Schlitter 1984,,
1451,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Cherangani Hills,1.25,35.45,Aggundey & Schlitter 1984,,
1452,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Chyulu Hills,-2.5833,37.8333,Aggundey & Schlitter 1984,,
1453,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Diani Beach,-4.3,39.5633,Aggundey & Schlitter 1984,,
1454,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Donyo Sabak,-1.1333,37.25,Aggundey & Schlitter 1984,,
1455,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Endebess,1.0667,34.85,Aggundey & Schlitter 1984,,
1456,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,"Garissa, Masabubu",-1.2167,40,Aggundey & Schlitter 1984,,
1457,Pteropodidae,Epomophorus,wahlbergi,,,NA,Kenya,Kabete,-1.2667,36.7167,Aggundey & Schlitter 1984,,
